,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
12262,34301727,modern & spacious city apartment,258964421,katlego & humphrey,ward 115,-33.9289,18.42355,entire home/apt,431.0,2.0,23,1,358
12263,34301961,white cliffs penthouse,6632489,turnkey365,ward 54,-33.93772,18.37861,entire home/apt,8400.0,3.0,0,43,346
12264,34301962,bingley place - 3 bedroom house,6632489,turnkey365,ward 54,-33.95632,18.37806,entire home/apt,6400.0,3.0,0,43,254
12265,34303004,clifton views,6632489,turnkey365,ward 54,-33.9331,18.37679,entire home/apt,12500.0,3.0,0,43,0
12266,34322424,relaxed & admired green point gem apartment,231225516,chané,ward 115,-33.9081,18.40855,entire home/apt,1706.0,2.0,12,6,0
12267,34326504,"stunning, upmarket  beachfront apartment.",160977785,brenda,ward 109,-34.10058,18.81579,entire home/apt,1200.0,95.0,0,2,178
12268,34328087,cape town room- short drive to popular sites.,189034777,tania,ward 77,-33.93489,18.42815,private room,800.0,2.0,1,1,365
12269,34335183,apartment with breathtaking sea views.,70291662,moniek,ward 107,-33.8302,18.48288,entire home/apt,1874.0,3.0,3,3,354
12270,34337403,green point studio,126434497,flavia,ward 115,-33.91012,18.41233,entire home/apt,500.0,3.0,0,1,364
12271,34347271,greenpoint heaven,25988995,tessie,ward 115,-33.90961,18.4114,entire home/apt,500.0,1.0,51,3,354
12272,34347804,easykapstadt,77519364,karaki,ward 54,-33.91113,18.3934,entire home/apt,1015.0,5.0,2,1,363
12273,34348912,noordhoek - sapphire heights,259334214,debbie,ward 69,-34.10346,18.39302,private room,350.0,2.0,36,1,363
12274,34351196,beautiful room in victorian guesthouse,32566126,anne,ward 115,-33.92155,18.42273,private room,500.0,1.0,1,2,300
12275,34351575,"cosy house, beach atmosphere and mountain view.",60894378,margaux,ward 64,-34.09325,18.48027,private room,250.0,2.0,1,1,54
12276,34354172,beachfront stays....,168174431,belinda,ward 55,-33.89309,18.48338,entire home/apt,1000.0,2.0,3,2,355
12277,34354558,lagoon beach luxury apartment,122981486,carin,ward 115,-33.92629,18.42524,entire home/apt,1800.0,2.0,10,1,364
12278,34355324,205 modern studio with beautiful city views,9693636,sally,ward 115,-33.9258,18.41387,entire home/apt,1464.0,1.0,25,21,0
12279,34358787,comfortable seaside en-suite double room,259396241,eileen,ward 55,-33.8857,18.48646,private room,350.0,2.0,17,1,364
12280,34360160,coachella views,41483341,natashia,ward 84,-34.09505,18.8677,private room,400.0,1.0,4,1,180
12281,34361869,queen julie lodge,246982938,patrick,ward 54,-33.96524,18.38163,private room,2500.0,1.0,1,5,180
12282,34375738,pretty winelands flat,100620862,tracey,ward 15,-34.05934,18.83187,entire home/apt,950.0,2.0,0,1,365
12283,34376965,cape oasis -apartment with garden view,250883044,wolf,ward 113,-33.8365,18.49615,private room,490.0,2.0,0,3,364
12284,34378505,funky garden studio close to kloof street,117723647,malie,ward 77,-33.92543,18.40406,entire home/apt,550.0,2.0,2,2,78
12285,34378982,modern luxury holiday home from home,89044694,diana,ward 71,-34.0614,18.44226,entire home/apt,2500.0,7.0,2,10,328
12286,34383621,modern de waterkant loft,259574527,propr,ward 115,-33.9187,18.4177,entire home/apt,791.0,3.0,13,1,303
12287,34383766,on settlers drive - modern apartment suite 3,105792558,tammy,ward 5,-33.87878,18.53671,entire home/apt,450.0,1.0,1,2,365
12288,34384267,noordhoek beach villa,34496867,antje,ward 69,-34.10075,18.36268,entire home/apt,4714.0,2.0,7,8,183
12289,34384925,queen julie lodge,246982938,patrick,ward 54,-33.96522,18.38172,entire home/apt,5000.0,1.0,0,5,180
12290,34389587,francolin's rest - poppy room,37025098,lynn,ward 71,-34.04296,18.43408,private room,285.0,2.0,0,3,363
12291,34400467,ursa lodge,125537039,nkulu,ward 113,-33.81722,18.51595,private room,800.0,1.0,0,1,1
12292,34401140,upmarket legacy apartment in trendy green point.,259699813,shadley,ward 115,-33.9084,18.4079,entire home/apt,1213.0,2.0,11,1,358
12293,34401528,breathtaking sea point apartment,231225516,chané,ward 54,-33.92055,18.38278,entire home/apt,2540.0,5.0,10,6,67
12294,34405677,luxury villa in the constantia winelands,7731970,tammy,ward 62,-34.02639,18.41916,entire home/apt,22500.0,14.0,0,2,234
12295,34408041,noordhoek beach villa - boutique suite,34496867,antje,ward 69,-34.10009,18.36243,private room,1280.0,2.0,0,8,190
12296,34409861,modern victorian gem,130393448,caro,ward 59,-33.99895,18.46702,entire home/apt,1500.0,3.0,1,1,87
12297,34418228,washington suite 1 (double bed),259816588,marcel,ward 2,-33.88985,18.61404,entire home/apt,375.0,2.0,37,2,357
12298,34419184,comfortable single [furnished] room,27945950,godwin,ward 113,-33.83206,18.51796,private room,350.0,1.0,0,1,363
12299,34419460,washington suite 2 (kingsize bed or 2 single beds),259816588,marcel,ward 2,-33.89009,18.61541,entire home/apt,322.0,2.0,23,2,347
12300,34425648,the sandown immaculate space (blouberg),222165247,jani,ward 107,-33.80019,18.50452,private room,550.0,2.0,3,1,357
12301,34429815,trendy woodstock,3476399,karen,ward 115,-33.93198,18.4447,private room,239.0,2.0,33,1,360
12302,34431757,room in a beautiful setting.,41597675,christy,ward 15,-34.05303,18.8564,hotel room,585.0,2.0,12,7,364
12303,34432047,"a one bedroom, bathroom and kitchen apartment.",259920664,margaret,ward 48,-33.98443,18.50982,entire home/apt,800.0,1.0,0,1,365
12304,34442451,the  bedroom  of peace,44919130,cleo,ward 59,-33.98315,18.46236,private room,356.0,2.0,1,1,268
12305,34446505,"city stay 1 bed apart, wifi, parking, gym, pool",72360199,xena,ward 55,-33.89115,18.5131,entire home/apt,1236.0,2.0,4,6,364
12306,34452551,smart modern living in iconic building in a prime location,167891665,lloyd,ward 115,-33.92424,18.41939,entire home/apt,1600.0,3.0,21,8,65
12307,34457188,clifton yolo spaces - clifton private beach villa,93599290,yolinda,ward 54,-33.93741,18.37869,entire home/apt,7714.0,2.0,14,12,314
12308,34458322,event venue / art gallery / co-working space,633287,ian & ceylan,ward 115,-33.93219,18.41569,entire home/apt,5000.0,1.0,0,1,364
12309,34458420,agapé garden rest,48875521,gerhard,ward 84,-34.06173,18.85926,private room,1495.0,2.0,5,1,365
12310,34460340,villa vue panoramique avec jardin- piscine de 15 m,24768026,emmanuel,ward 15,-34.05393,18.81912,entire home/apt,4452.0,7.0,0,1,328
12311,34462897,clifton yolo spaces - clifton beachfront penthouse,93599290,yolinda,ward 54,-33.93668,18.37786,entire home/apt,6843.0,2.0,8,12,310
12312,34464465,breathtaking views 16th floor penthouse blouberg,172110226,tyroan,ward 23,-33.79134,18.4585,entire home/apt,1164.0,1.0,3,31,299
12313,34471024,luxurious beach front apartment in blouberg,189683968,elsie,ward 23,-33.81659,18.47364,entire home/apt,1720.0,3.0,5,8,329
12314,34487901,✧ brand-new apartment in the iron works ✧,1547380,denise,ward 115,-33.9289,18.44323,entire home/apt,1148.0,2.0,13,7,337
12315,34488760,modern cape town studio with aircon & pool,221106370,propr,ward 115,-33.92287,18.41663,entire home/apt,671.0,3.0,17,5,299
12316,34489011,modern apartment city centre,260322042,fred,ward 115,-33.92781,18.43081,entire home/apt,1245.0,31.0,1,2,365
12317,34490034,contemporary studio apartment | aircon | fast wifi,221106370,propr,ward 115,-33.92386,18.41576,entire home/apt,693.0,3.0,20,5,337
12318,34490719,chic apartment | balcony | fast wifi | pool access,221106370,propr,ward 115,-33.91032,18.41405,entire home/apt,1393.0,3.0,14,5,308
12319,34490949,"superior room at sweet lemon b&b, room only",22286016,maggie,ward 54,-33.91651,18.3864,private room,720.0,1.0,2,14,270
12320,34491565,klein leeukop villa,67013506,megan stephanie,ward 74,-34.02684,18.34628,entire home/apt,4000.0,4.0,4,4,293
12321,34491983,"superior rm at sweet olive guesthouse, room only.",22286016,maggie,ward 54,-33.98159,18.37378,private room,720.0,1.0,0,14,299
12322,34491992,family “beach house” in the suburbs,260348091,caryn,ward 62,-33.98703,18.45105,entire home/apt,8892.0,10.0,0,1,358
12323,34495078,"seaside splendour. 2 balconies, fireplace, parking",2516345,jaco,ward 23,-33.81533,18.47589,entire home/apt,1720.0,3.0,1,63,329
12324,34496764,villa favour,42250743,sandra,ward 100,-34.16787,18.85614,entire home/apt,4000.0,5.0,0,2,322
12325,34499177,villa favour,42250743,sandra,ward 100,-34.16861,18.8558,entire home/apt,4000.0,4.0,0,2,360
12326,34499514,modern waterfront apartment with balcony and a/c,259343503,primrose,ward 115,-33.9142,18.42512,entire home/apt,1384.0,2.0,61,39,207
12327,34499524,noordhoek beach villa - family suite,34496867,antje,ward 69,-34.10007,18.36306,private room,1520.0,2.0,1,8,190
12328,34518105,colourful cottage heritage building in sea point,257734440,helle,ward 54,-33.91459,18.39472,entire home/apt,827.0,20.0,23,61,238
12329,34519487,heritage sea point cottage entertainment+location,238438010,manageair,ward 54,-33.9143,18.3949,entire home/apt,993.0,20.0,7,3,278
12330,34519627,cape point jungle gym room,33220556,sebastian,ward 61,-34.19595,18.37733,private room,600.0,1.0,24,4,161
12331,34519670,urban snug in vibrant green point,61768961,burger,ward 115,-33.90884,18.40881,entire home/apt,515.0,2.0,53,32,362
12332,34520769,"standard rm sweet oceanview guesthouse, room only",22286016,maggie,ward 54,-33.91834,18.39069,private room,720.0,1.0,0,14,359
12333,34533730,stylish top floor apartment with mountain view,132492932,james,ward 115,-33.91186,18.41798,entire home/apt,1547.0,3.0,1,1,267
12334,34536869,secluded apartment at the top of cape town,137267060,christoph,ward 77,-33.94465,18.41028,entire home/apt,450.0,2.0,13,1,80
12335,34537076,upper pepper in bokaap,203949814,amina,ward 115,-33.92327,18.41569,private room,370.0,2.0,13,1,365
12336,34538789,ami's garden sanctuary for up to 6 close to beach,122718757,annemarie,ward 83,-34.10881,18.8264,entire home/apt,998.0,2.0,44,1,90
12337,34554468,sanitized | luxurious studio | springbok road,20602565,lance,ward 115,-33.9117,18.40163,entire home/apt,901.0,2.0,43,23,177
12338,34556265,city centre studio for sightseeing lovers,255339042,sergio,ward 115,-33.92812,18.42169,entire home/apt,378.0,3.0,50,2,158
12339,34557743,best mountain views! city centre comfort,259343503,primrose,ward 115,-33.92853,18.42197,entire home/apt,733.0,2.0,25,39,362
12340,34558453,chic art decor ateliers #2 in trendy salt river,8721830,dencel,ward 57,-33.93281,18.46111,private room,707.0,1.0,11,19,24
12341,34558758,luxury cape dutch house with pool  & mountain view,7327254,fredrik,ward 62,-34.01895,18.44098,entire home/apt,8877.0,4.0,8,1,174
12342,34558990,stylish apartment in the heart of cape town,198219224,tahlia,ward 115,-33.90989,18.41119,entire home/apt,1657.0,3.0,2,3,303
12343,34559343,"big bay beach apartment, cape town",260773302,linley,ward 23,-33.78668,18.45966,entire home/apt,556.0,2.0,40,1,0
12344,34559433,shawu luxury suite,28326856,amanda,ward 61,-34.16248,18.42999,private room,1000.0,1.0,0,8,365
12345,34559667,mafunyane corner suite,28326856,amanda,ward 61,-34.16251,18.42825,private room,1043.0,1.0,5,8,365
12346,34559962,lux 1 bedroom apartment in brand new development,3886732,koos,ward 115,-33.90983,18.4134,entire home/apt,1207.0,2.0,3,68,239
12347,34560590,kambaku room,28326856,amanda,ward 61,-34.16255,18.42871,hotel room,829.0,1.0,2,8,365
12348,34560804,vue le cap,101175688,dillon,ward 1,-33.88253,18.58636,entire home/apt,2000.0,3.0,0,1,144
12349,34560896,in the heart of cape town,260786819,aisha,ward 77,-33.92054,18.4101,private room,700.0,3.0,0,1,31
12350,34581087,punts rest - cozy 2 bedroom home away from home,64266817,shaun,ward 71,-34.06978,18.46207,entire home/apt,660.0,3.0,0,1,269
12351,34581521,seafront living,29047749,chantel,ward 83,-34.10413,18.8179,entire home/apt,964.0,2.0,4,12,173
12352,34581940,joao room,28326856,amanda,ward 61,-34.16219,18.4294,hotel room,900.0,1.0,1,8,365
12353,34583119,neat room available - house share secure townhouse,32101472,kira,ward 84,-34.08321,18.84943,private room,300.0,1.0,1,1,179
12354,34583290,cozy room in tuscan cottage,121683810,michelle,ward 107,-33.80269,18.5029,private room,250.0,1.0,2,1,0
12355,34583764,"strelitzea 
private entrance with beautiful views",109924435,yolanda,ward 70,-33.8702,18.61173,entire home/apt,800.0,1.0,2,6,337
12356,34584132,double room with shower,260743103,inkosi,ward 2,-33.8929,18.59182,private room,1100.0,1.0,0,7,358
12357,34584135,double/twin room with bath,260743103,inkosi,ward 2,-33.89123,18.59356,private room,1000.0,1.0,0,7,1
12358,34584136,double room with bath and shower,260743103,inkosi,ward 2,-33.89309,18.5917,private room,900.0,1.0,0,7,354
12359,34584140,double/twin room with shower,260743103,inkosi,ward 2,-33.8916,18.59209,private room,1000.0,1.0,0,7,1
12360,34584145,double/twin room ensuite shower and bath,260743103,inkosi,ward 2,-33.89237,18.59196,hotel room,990.0,1.0,0,7,0
12361,34584147,double room with shower 1,260743103,inkosi,ward 2,-33.89149,18.59239,private room,1000.0,1.0,0,7,353
12362,34584148,family room with bath,260743103,inkosi,ward 2,-33.89157,18.59368,private room,1000.0,1.0,0,7,202
12363,34584762,"beach walk -  clean, modern & self catering",122795282,debbie,ward 23,-33.7097,18.4448,entire home/apt,750.0,2.0,10,1,178
12364,34584772,2 bed apartment in historical & colorful bo-kaap,148747533,frederic,ward 77,-33.92171,18.41487,entire home/apt,1350.0,3.0,3,2,90
12365,34584973,"quiet, safe complex near shops and n1",260948279,heloise,ward 102,-33.84683,18.69162,private room,450.0,2.0,2,1,180
12366,34586628,home away from home,250717270,nadine,ward 23,-33.78285,18.48311,private room,800.0,1.0,1,1,363
12367,34586680,cozy one bedroom garden flat claremont,260954780,lucille,ward 59,-33.99117,18.46109,entire home/apt,500.0,2.0,17,1,364
12368,34587428,seamount-clean en-suite room cbd walking dist.wifi,232566729,rene,ward 77,-33.93493,18.43258,private room,325.0,2.0,25,1,330
12369,34594639,(404) - beautiful views across table bay,12945822,brett,ward 55,-33.88424,18.49395,entire home/apt,764.0,2.0,15,17,265
12370,34595004,table mountain views: woodstock's wex1 building,12945822,brett,ward 115,-33.92633,18.44598,entire home/apt,607.0,2.0,23,17,264
12371,34596108,pretty sea point pad,21207191,lesley,ward 54,-33.90993,18.39489,entire home/apt,1500.0,1.0,1,1,179
12372,34614108,comfy-stay,261140638,sue-marie,ward 85,-34.1094,18.84293,entire home/apt,680.0,1.0,16,2,173
12373,34614601,comfey stay,261140638,sue-marie,ward 85,-34.10738,18.84352,entire home/apt,680.0,1.0,5,2,173
12374,34615773,luxurious ocean vista apartment in springbok road,20602565,lance,ward 115,-33.9122,18.39986,entire home/apt,2000.0,2.0,18,23,0
12375,34630754,dolphin house,261270675,servallyn,ward 74,-34.0533,18.33841,private room,1100.0,2.0,0,1,180
12376,34631732,"private , upmarket triplex",261277087,lee,ward 54,-33.91732,18.39314,entire home/apt,1000.0,90.0,0,1,90
12377,34632153,dayspring villas - 3 bedroom townhouse,87081973,charl,ward 103,-33.83678,18.67596,entire home/apt,1500.0,2.0,1,5,358
12378,34632512,special woodbridge island with access to the beach,36594435,david,ward 5,-33.86597,18.53444,private room,514.0,1.0,0,3,365
12379,34637510,"courtyard cottage, muizenberg: cosy studio flat",62608068,peter,ward 64,-34.10592,18.46886,entire home/apt,470.0,3.0,4,2,330
12380,34637868,"spacious self-catering apartment, 1 km from beach",86600889,werner,ward 109,-34.09245,18.81434,entire home/apt,800.0,4.0,1,1,365
12381,34639911,seaside house in superb setting - cape town,261327700,lynn,ward 61,-34.14328,18.32328,entire home/apt,3950.0,5.0,6,1,283
12382,34659597,the studio 2. 4 on highworth,21473329,ian,ward 54,-33.91431,18.39365,entire home/apt,619.0,1.0,6,5,322
12383,34660204,"magic alley @ vredelust, cape town",261490590,janita,ward 2,-33.89027,18.61069,entire home/apt,800.0,2.0,0,1,179
12384,34662242,island letting/crystal towers studio apartments,248989882,tino,ward 55,-33.89512,18.50582,entire home/apt,800.0,1.0,3,11,340
12385,34662920,tranquil and peaceful lorens luxury waterfront apt,119205958,jgm holiday rentals,ward 115,-33.90063,18.39885,entire home/apt,4800.0,5.0,0,14,365
12386,34664233,seascape guesthouse individual unit 1,261509666,bertran,ward 61,-34.16289,18.43091,private room,1100.0,1.0,36,2,90
12387,34664835,rose cottage in constantia thatch lodge,98165357,carol,ward 62,-34.02856,18.44264,entire home/apt,1690.0,2.0,7,1,271
12388,34664865,"bella rosa village - lifestyle estate, palata 52",87736282,mandi,ward 21,-33.8621,18.6412,entire home/apt,1500.0,2.0,0,2,55
12389,34665892,seascape guesthouse individual unit 2,261509666,bertran,ward 61,-34.16323,18.42883,private room,1000.0,1.0,2,2,90
12390,34666554,bakoven 1bed bungalow,131732041,roxane,ward 54,-33.96302,18.37287,entire home/apt,3500.0,3.0,1,3,178
12391,34666714,loving home in the heart of observatory,16611251,lies,ward 57,-33.94262,18.46958,entire home/apt,1200.0,4.0,1,3,178
12392,34667650,a room at 118,49472487,nanette,ward 53,-33.9416,18.51052,private room,201.0,2.0,40,1,132
12393,34667841,"large, beautfiful modern unit",261528986,santie,ward 70,-33.88675,18.60929,entire home/apt,590.0,1.0,10,1,330
12394,34669171,exquisite lion's head views in bantry bay!,236472996,saige,ward 54,-33.92491,18.38172,entire home/apt,1221.0,2.0,41,31,307
12395,34670018,"luxury, tranquil lake
michelle eco villa",8547867,hilly,ward 69,-34.11395,18.38236,entire home/apt,6000.0,10.0,0,16,267
